,hexagon_id,connections_points,normalized_score
33592,873968880ffffff,,
33593,87194d613ffffff,,
33594,871868d1dffffff,,
33595,87396d6a2ffffff,,
33596,873963b01ffffff,,
33597,873968923ffffff,,
33598,87194d6b6ffffff,,
33599,8718662ecffffff,,
33600,871849009ffffff,,
33601,871f9e46affffff,,
33602,8739610d0ffffff,,
33603,871fb1bacffffff,,
33604,871f948c9ffffff,,
33605,871fb4680ffffff,,
33606,87396d745ffffff,,
33607,873963ba4ffffff,,
33608,871f9261effffff,,
33609,87194d759ffffff,,
33610,871fb4723ffffff,,
33611,87186dc85ffffff,,
33612,871f926c1ffffff,,
33613,873968a69ffffff,,
33614,87396d88bffffff,,
33615,87184dd88ffffff,,
33616,87186b06bffffff,,
33617,8718614caffffff,,
33618,871fb692bffffff,,
33619,873963ceaffffff,,
33620,87186dd28ffffff,,
33621,871f92764ffffff,,
33622,873968b0cffffff,,
33623,87396d92effffff,,
33624,871fb4869ffffff,,
33625,873963d8dffffff,,
33626,87186904cffffff,,
33627,871fb490cffffff,,
33628,871f928aaffffff,,
33629,87396da74ffffff,,
33630,871f9294dffffff,,
33631,871866249ffffff,,
33632,87396102dffffff,,
33633,871fb1b09ffffff,,
33634,871f94826ffffff,,
33635,871869192ffffff,,
33636,871fb4a52ffffff,,
33637,871f8402dffffff,,
33638,871f9c591ffffff,,
33639,871869235ffffff,,
33640,873964019ffffff,,
33641,871fb4af5ffffff,,
33642,871f840d0ffffff,,
33643,871f92a93ffffff,,
33644,8718692d8ffffff,,
33645,87396dc5dffffff,,
33646,871fb4b98ffffff,,
33647,87184dce5ffffff,,
33648,871844144ffffff,,
33649,871fb6888ffffff,8.0,0.14285714285714285
33650,873965dacffffff,,
33651,871f84173ffffff,,
33652,871f92b36ffffff,,
33653,87396dd00ffffff,,
33654,871f84216ffffff,,
33655,87186e19dffffff,,
33656,873964202ffffff,,
33657,87186941effffff,1.0,0.0
33658,871fb4cdeffffff,,
33659,87396dda3ffffff,,
33660,87186e240ffffff,,
33661,873969024ffffff,,
33662,8739642a5ffffff,,
33663,871f9e324ffffff,,
33664,871fb1a66ffffff,,
33665,871f94783ffffff,,
33666,8718694c1ffffff,,
33667,871fb4d81ffffff,,
33668,871f8435cffffff,,
33669,871fb0002ffffff,,
33670,87186e2e3ffffff,,
33671,871fa6461ffffff,,
33672,873964348ffffff,,
33673,871869564ffffff,,
33674,8719490dbffffff,,
33675,871fb00a5ffffff,,
33676,87186e386ffffff,,
33677,871fa6504ffffff,,
33678,87396916affffff,,
33679,8718440a1ffffff,,
33680,87184dc42ffffff,,
33681,871861384ffffff,,
33682,873965d09ffffff,,
33683,871f844a2ffffff,,
33684,871fb0148ffffff,,
33685,87186e429ffffff,,
33686,87396448effffff,,
33687,8718696aaffffff,,
33688,871f84545ffffff,,
33689,871949221ffffff,,
33690,87186e4ccffffff,,
33691,871fa664affffff,,
33692,87186974dffffff,,
33693,8719492c4ffffff,,
33694,873964531ffffff,,
33695,871f946e0ffffff,,
33696,871fb500dffffff,,
33697,871fb028effffff,,
33698,871fa66edffffff,,
33699,871fb50b0ffffff,,
33700,871f8468bffffff,,
33701,871fb0331ffffff,,
33702,871f9304effffff,,
33703,87186e612ffffff,,
33704,871fa6790ffffff,,
33705,871869893ffffff,,
33706,871f8472effffff,,
33707,871fb5153ffffff,,
33708,87194940affffff,,
33709,871f930f1ffffff,,
33710,87186e6b5ffffff,,
33711,871f85d1dffffff,,
33712,8718612e1ffffff,,
33713,871fb6742ffffff,,
33714,873965c66ffffff,,
33715,871f9cc92ffffff,,
33716,871869936ffffff,,
33717,87396471affffff,,
33718,8719494adffffff,,
33719,871f93194ffffff,,
33720,87186e758ffffff,,
33721,871fb5299ffffff,,
33722,871949550ffffff,,
33723,871f84874ffffff,,
33724,871fb051affffff,,
33725,873964860ffffff,,
33726,87186e89effffff,,
33727,871fb1920ffffff,,
33728,871f932daffffff,,
33729,873964903ffffff,,
33730,871949696ffffff,,
33731,871fb0660ffffff,,
33732,87186e941ffffff,,
33733,871fb5482ffffff,,
33734,8739649a6ffffff,,
33735,871860021ffffff,,
33736,871f84a5dffffff,,
33737,871fb0703ffffff,,
33738,871f93420ffffff,,
33739,871869c65ffffff,,
33740,873964a49ffffff,,
33741,871fb5525ffffff,,
33742,8718600c4ffffff,,
33743,871f84b00ffffff,,
33744,871fb07a6ffffff,,
33745,871f934c3ffffff,,
33746,87396986bffffff,,
33747,871fa6c05ffffff,,
33748,871869d08ffffff,,
33749,873964aecffffff,,
33750,871f84ba3ffffff,,
33751,87184ca25ffffff,,
33752,871fb0849ffffff,,
33753,87186eb2affffff,,
33754,871f93566ffffff,,
33755,87396990effffff,,
33756,871fa6ca8ffffff,,
33757,871869dabffffff,,
33758,871fb566bffffff,,
33759,873960da1ffffff,,
33760,871f9459affffff,,
33761,871f84c46ffffff,,
33762,87186020affffff,,
33763,871949922ffffff,,
33764,87184cac8ffffff,,
33765,871fb08ecffffff,,
33766,871f93609ffffff,,
33767,8739699b1ffffff,,
33768,87186502cffffff,,
33769,871fb570effffff,,
33770,871f84ce9ffffff,,
33771,873964c32ffffff,,
33772,8718602adffffff,,
33773,87184cb6bffffff,,
33774,871f936acffffff,,
33775,87186119bffffff,,
33776,87184da59ffffff,,
33777,873965b20ffffff,,
33778,87186ec70ffffff,,
33779,871fb57b1ffffff,,
33780,873964cd5ffffff,1.0,0.0
33781,871f84d8cffffff,,
33782,871949a68ffffff,,
33783,871860350ffffff,,
33784,871fb0a32ffffff,,
33785,87186ed13ffffff,,
33786,871f8000dffffff,,
33787,871865172ffffff,,
33788,871fb5854ffffff,,
33789,871949b0bffffff,,
33790,871fa2112ffffff,,
33791,871f9e098ffffff,,
33792,871f80db5ffffff,,
33793,87396e919ffffff,,
33794,871fb0ad5ffffff,,
33795,87186edb6ffffff,,
33796,871865215ffffff,,
33797,871f800b0ffffff,,
33798,873969b9affffff,,
33799,871949baeffffff,,
33800,871fa21b5ffffff,,
33801,871f93895ffffff,,
33802,87396009cffffff,,
33803,871f80153ffffff,,
33804,871fb599affffff,,
33805,871949c51ffffff,,
33806,871fa2258ffffff,,
33807,87186ac99ffffff,,
33808,87184d9b6ffffff,,
33809,871fb6559ffffff,,
33810,871fb0c1bffffff,,
33811,87186535bffffff,,
33812,873969ce0ffffff,,
33813,871949cf4ffffff,,
33814,871f85018ffffff,,
33815,873969d83ffffff,,
33816,871f80299ffffff,,
33817,873965004ffffff,,
33818,871fb5ae0ffffff,,
33819,87186a220ffffff,,
33820,871fa239effffff,,
33821,871fb0d61ffffff,1.0,0.0
33822,873960285ffffff,,
33823,873960c5bffffff,,
33824,871f80d12ffffff,,
33825,871f94454ffffff,,
33826,8718654a1ffffff,,
33827,871fb5b83ffffff,,
33828,871fa2441ffffff,,
33829,871860722ffffff,,
33830,87186a2c3ffffff,,
33831,871f8515effffff,,
33832,873960328ffffff,,
33833,871f93b21ffffff,,
33834,871865544ffffff,,
33835,87396514affffff,,
33836,871fb5c26ffffff,,
33837,871fa24e4ffffff,,
33838,87186a366ffffff,,
33839,87184d913ffffff,,
33840,871fa2d74ffffff,,
33841,871861055ffffff,,
33842,871fb64b6ffffff,,
33843,87184d083ffffff,,
33844,871f80482ffffff,,
33845,871fb5cc9ffffff,,
33846,87184d126ffffff,,
33847,871860868ffffff,,
33848,871f852a4ffffff,,
33849,87396046effffff,,
33850,871f80525ffffff,,
33851,87186568affffff,,
33852,873965290ffffff,,
33853,871fb5d6cffffff,,
33854,871fa262affffff,,
33855,871fb1694ffffff,,
33856,871f943b1ffffff,,
33857,871f93d0affffff,,
33858,873960511ffffff,,
33859,87186572dffffff,,
33860,873965333ffffff,,
33861,87184d26cffffff,,
33862,871fa26cdffffff,,
33863,871f93dadffffff,,
33864,871fb1090ffffff,,
33865,8739605b4ffffff,,
33866,871f8066bffffff,,
33867,871860a51ffffff,,
33868,871f8548dffffff,,
33869,871fa2770ffffff,,
33870,871fb1133ffffff,,
33871,871fa2cd1ffffff,,
33872,87186ab53ffffff,,
33873,87184d870ffffff,,
33874,871fb6413ffffff,,
33875,871865873ffffff,,
33876,871f8070effffff,,
33877,87184d3b2ffffff,,
33878,871860af4ffffff,,
33879,871f85530ffffff,,
33880,871fa2813ffffff,,
33881,871865916ffffff,,
33882,871f807b1ffffff,1.0,0.0
33883,87396551cffffff,,
33884,871fa28b6ffffff,,
33885,87184d455ffffff,,
33886,871f80854ffffff,,
33887,871865d31ffffff,,
33888,873960b15ffffff,,
33889,871f9430effffff,,
33890,87396079dffffff,,
33891,871fb609bffffff,,
33892,873960840ffffff,,
33893,871fb131cffffff,,
33894,871865a5cffffff,,
33895,873965662ffffff,,
33896,871860cddffffff,,
33897,871f85719ffffff,,
33898,871f940dcffffff,,
33899,8739608e3ffffff,,
33900,871f8099affffff,,
33901,873965705ffffff,,
33902,87186a921ffffff,,
33903,87186aab0ffffff,,
33904,871fa2c2effffff,,
33905,871fb6370ffffff,,
33906,873965894ffffff,,
33907,871860d80ffffff,,
33908,871fb1462ffffff,,
33909,873960986ffffff,,
33910,871865ba2ffffff,,
33911,871fb6284ffffff,,
33912,8739657a8ffffff,,
33913,87184d6e1ffffff,,
33914,871f94222ffffff,,
33915,871fb1505ffffff,,
33916,873960a29ffffff,,
33917,871f80ae0ffffff,,
33918,871865c45ffffff,,
33919,871f80b29ffffff,,
33920,873960a72ffffff,,
33921,871fb154effffff,,
33922,871f9426bffffff,,
33923,87396584bffffff,,
33924,87184d784ffffff,,
33925,871fb15a8ffffff,,
33926,871f942c5ffffff,,
33927,873960accffffff,,
33928,871f80b83ffffff,,
33929,871865ce8ffffff,,
33930,8739658eeffffff,,
33931,871fa2c88ffffff,,
33932,87186ab0affffff,,
33933,871f94368ffffff,,
33934,871fb164bffffff,,
33935,87184d72affffff,,
33936,87186aa0dffffff,,
33937,871fb62cdffffff,,
33938,871f80c26ffffff,,
33939,871865d8bffffff,,
33940,873965991ffffff,,
33941,871fb646dffffff,,
33942,87186100cffffff,,
33943,87184d8caffffff,,
33944,87186abadffffff,,
33945,871fa2d2bffffff,,
33946,871f9440bffffff,,
33947,871fb16eeffffff,,
33948,873960c12ffffff,,
33949,871f80cc9ffffff,,
33950,871848b4bffffff,,
33951,871f80a86ffffff,,
33952,871fb14abffffff,,
33953,873965a34ffffff,,
33954,871fb6510ffffff,,
33955,87184d96dffffff,,
33956,87186ac50ffffff,,
33957,871f944aeffffff,,
33958,871fb1791ffffff,,
33959,871f80d6cffffff,,
33960,873960cb5ffffff,,
33961,871fb65b3ffffff,,
33962,871861152ffffff,,
33963,87184da10ffffff,,
33964,87186acf3ffffff,,
33965,871f94551ffffff,,
33966,871fb1834ffffff,,
33967,87186a96affffff,,
33968,87396574effffff,,
33969,871fb622affffff,,
33970,873960d58ffffff,,
33971,871f9e0f2ffffff,,
33972,871fb6656ffffff,,
33973,87184dab3ffffff,,
33974,87186ad96ffffff,,
33975,871f85c31ffffff,,
33976,871f9e195ffffff,,
33977,873965c1dffffff,,
33978,871861298ffffff,,
33979,87184db56ffffff,,
33980,871f85cd4ffffff,,
33981,871fb679cffffff,,
33982,873965cc0ffffff,,
33983,871865b48ffffff,,
33984,87396092cffffff,,
33985,871fb1408ffffff,,
33986,871f94125ffffff,,
33987,871844058ffffff,,
33988,871fb1a1dffffff,,
33989,873965d63ffffff,,
33990,871fb1ac0ffffff,,
33991,871866200ffffff,,
33992,871fb68e2ffffff,,
33993,871861481ffffff,,
33994,87186b022ffffff,,
33995,87184419effffff,,
33996,871f94880ffffff,,
33997,871fb1b63ffffff,,
33998,871f9e421ffffff,,
33999,871f85762ffffff,,
34000,8739656abffffff,,
34001,871fb6985ffffff,,
34002,871861524ffffff,,
34003,87186b0c5ffffff,1.0,0.0
34004,871f94923ffffff,,
34005,871fb1c06ffffff,,
34006,87396112affffff,,
34007,871f9e4c4ffffff,,
34008,871849063ffffff,,
34009,871866346ffffff,,
34010,871fb6a28ffffff,,
34011,871f86003ffffff,,
34012,87186b168ffffff,,
34013,871fb1ca9ffffff,,
34014,871849106ffffff,,
34015,871865aa5ffffff,,
34016,871f80940ffffff,,
34017,871fb1365ffffff,,
34018,873960889ffffff,,
34019,871f94082ffffff,,
34020,871fb6acbffffff,,
34021,871f860a6ffffff,,
34022,87186166affffff,,
34023,87186b20bffffff,,
34024,871f94a69ffffff,,
34025,871fb1d4cffffff,,
34026,873961270ffffff,,
34027,8718491a9ffffff,,
34028,871f9e60affffff,,
34029,871fb6b6effffff,,
34030,871f86149ffffff,,
34031,871fa29a2ffffff,,
34032,871860c83ffffff,,
34033,87184d541ffffff,,
34034,87186a824ffffff,,
34035,873965608ffffff,,
34036,871fb60e4ffffff,,
34037,87186170dffffff,,
34038,873966092ffffff,,
34039,87186b2aeffffff,,
34040,87184442affffff,,
34041,871fa342cffffff,,
34042,871f94b0cffffff,,
34043,873961313ffffff,,
34044,871f9e6adffffff,,
34045,871fb6c11ffffff,,
34046,873966135ffffff,,
34047,871f8089dffffff,,
34048,871865a02ffffff,,
34049,871fb12c2ffffff,,
34050,8718617b0ffffff,,
34051,87186b351ffffff,,
34052,8718444cdffffff,,
34053,8739613b6ffffff,,
34054,871f9e750ffffff,,
34055,871fb6cb4ffffff,,
34056,871861853ffffff,,
34057,871844570ffffff,,
34058,871f94c52ffffff,,
34059,873961459ffffff,,
34060,871849392ffffff,,
34061,871f86332ffffff,,
34062,8718618f6ffffff,,
34063,871f8561cffffff,,
34064,871fb6041ffffff,,
34065,873965565ffffff,,
34066,871f94cf5ffffff,,
34067,871f9e896ffffff,,
34068,871861999ffffff,,
34069,87396631effffff,,
34070,871f94d98ffffff,,
34071,871f90019ffffff,,
34072,871fb211effffff,,
34073,873961642ffffff,1.0,0.0
34074,871f8651bffffff,,
34075,873966464ffffff,,
34076,87186b680ffffff,,
34077,8739616e5ffffff,,
34078,871861b82ffffff,,
34079,873960743ffffff,,
34080,87194b29affffff,,
34081,87186b723ffffff,,
34082,871fb2264ffffff,,
34083,873961788ffffff,,
34084,871f9eb22ffffff,,
34085,871f90202ffffff,,
34086,871f86661ffffff,,
34087,871861c25ffffff,,
34088,8739665aaffffff,,
34089,871844942ffffff,,
34090,871f95024ffffff,,
34091,87396182bffffff,,
34092,871849764ffffff,,
34093,871f902a5ffffff,,
34094,871f86704ffffff,,
34095,8739654c2ffffff,,
34096,871861cc8ffffff,,
34097,87186b869ffffff,,
34098,87396664dffffff,1.0,0.0
34099,871fb23aaffffff,,
34100,8739618ceffffff,,
34101,871f9ec68ffffff,,
34102,871866aeaffffff,,
34103,87186b90cffffff,,
34104,871861d6bffffff,,
34105,871f90348ffffff,,
34106,8739666f0ffffff,,
34107,871844a88ffffff,,
34108,871fb244dffffff,,
34109,873961971ffffff,,
34110,871f9516affffff,,
34111,8739606a0ffffff,,
34112,871f9ed0bffffff,,
34113,8718498aaffffff,,
34114,871f8684affffff,,
34115,871844b2bffffff,,
34116,873966793ffffff,,
34117,871fb24f0ffffff,,
34118,873961a14ffffff,,
34119,871f9edaeffffff,,
34120,87184994dffffff,,
34121,871f9520dffffff,,
34122,871f9048effffff,,
34123,871f868edffffff,,
34124,873966836ffffff,,
34125,87186ba52ffffff,,
34126,871fb2593ffffff,,
34127,871f854d6ffffff,,
34128,871860a9affffff,,
34129,87184d358ffffff,,
34130,871f952b0ffffff,,
34131,871f90531ffffff,,
34132,871f86990ffffff,,
34133,8739668d9ffffff,,
34134,87186baf5ffffff,,
34135,871844c71ffffff,,
34136,87194b66cffffff,,
34137,871fb2636ffffff,,
34138,873961b5affffff,,
34139,871f95353ffffff,,
34140,871849a93ffffff,,
34141,871f86a33ffffff,,
34142,87186bb98ffffff,,
34143,871f806b4ffffff,,
34144,871865819ffffff,,
34145,871fb10d9ffffff,,
34146,871844d14ffffff,,
34147,871fb26d9ffffff,,
34148,871849b36ffffff,,
34149,871f86ad6ffffff,,
34150,871f95499ffffff,,
34151,873961ca0ffffff,,
34152,871f9071affffff,,
34153,873966ac2ffffff,,
34154,87186bcdeffffff,,
34155,873961d43ffffff,,
34156,871f86c1cffffff,,
34157,873966b65ffffff,,
34158,87186bd81ffffff,,
34159,871fa2716ffffff,,
34160,87184d2b5ffffff,,
34161,871f85433ffffff,,
34162,871fb28c2ffffff,,
34163,871f90860ffffff,,
34164,873966c08ffffff,,
34165,871f9a401ffffff,,
34166,871862283ffffff,,
34167,871fb2965ffffff,,
34168,871f95682ffffff,,
34169,871f86d62ffffff,,
34170,871f90903ffffff,,
34171,873966cabffffff,,
34172,871f9a4a4ffffff,,
34173,871845043ffffff,,
34174,871fb2a08ffffff,,
34175,871f80611ffffff,,
34176,871865776ffffff,,
34177,87396055affffff,,
34178,871fb1036ffffff,,
34179,871f93d53ffffff,,
34180,871f95725ffffff,,
34181,871f909a6ffffff,,
34182,873966d4effffff,,
34183,87194bae1ffffff,,
34184,871fb2aabffffff,,
34185,871f82086ffffff,1.0,0.0
34186,87186c00dffffff,,
34187,871f90a49ffffff,,
34188,87194bb84ffffff,,
34189,871845189ffffff,,
34190,871fb2b4effffff,,
34191,871f85390ffffff,,
34192,871fa2673ffffff,,
34193,87184d212ffffff,,
34194,871fb5db5ffffff,,
34195,8739652d9ffffff,,
34196,871f9586bffffff,,
34197,871f82129ffffff,,
34198,87186c0b0ffffff,,
34199,871f90aecffffff,,
34200,87184522cffffff,,
34201,871f9590effffff,,
34202,87186c153ffffff,,
34203,871fb2c94ffffff,,
34204,871f959b1ffffff,,
34205,871f90c32ffffff,1.0,0.0
34206,871845372ffffff,,
34207,871f8056effffff,,
34208,8718656d3ffffff,,
34209,871f93cb0ffffff,,
34210,871862655ffffff,,
34211,871f95a54ffffff,,
34212,87396225bffffff,,
34213,871f90cd5ffffff,,
34214,87186c299ffffff,,
34215,873975a40ffffff,,
34216,87186279bffffff,,
34217,871f95b9affffff,,
34218,871f82458ffffff,,
34219,871871201ffffff,,
34220,87186c482ffffff,,
34221,871f95ce0ffffff,,
34222,87396c088ffffff,,
34223,8718608b1ffffff,,
34224,871fb5d12ffffff,,
34225,873965236ffffff,,
34226,871f8259effffff,,
34227,8718712a4ffffff,,
34228,87186c525ffffff,,
34229,871fb3066ffffff,,
34230,871f95d83ffffff,,
34231,87396c12bffffff,,
34232,871f91004ffffff,,
34233,871fb3109ffffff,,
34234,87186c66bffffff,,
34235,871862acaffffff,,
34236,871fb31acffffff,1.0,0.0
34237,87396c271ffffff,,
34238,87186c70effffff,,
34239,871f804cbffffff,,
34240,871865630ffffff,,
34241,873960414ffffff,,
34242,871f93c0dffffff,,
34243,871f9114affffff,,
34244,87184588affffff,,
34245,87396c314ffffff,,
34246,871f8282affffff,,
34247,87186c7b1ffffff,,
34248,87184592dffffff,,
34249,871f9ad8effffff,,
34250,871fb32f2ffffff,,
34251,871f828cdffffff,,
34252,873962816ffffff,,
34253,87186c854ffffff,,
34254,871f91290ffffff,,
34255,87396ed34ffffff,,
34256,87186080effffff,,
34257,871fa252dffffff,,
34258,87184d0ccffffff,,
34259,873965193ffffff,,
34260,871f960b2ffffff,,
34261,871fb3395ffffff,,
34262,871f82970ffffff,,
34263,87396c45affffff,,
34264,871871676ffffff,,
34265,871845a73ffffff,,
34266,871f91333ffffff,,
34267,871f96155ffffff,,
34268,87396295cffffff,,
34269,871f82a13ffffff,,
34270,871871719ffffff,,
34271,871f80428ffffff,,
34272,871f93b6affffff,,
34273,873960371ffffff,,
34274,87186c99affffff,,
34275,871845b16ffffff,1.0,0.0
34276,871fb34dbffffff,,
34277,871f82ab6ffffff,,
34278,87396c5a0ffffff,,
34279,871f9629bffffff,,
34280,87396c643ffffff,,
34281,871f82b59ffffff,,
34282,873962aa2ffffff,,
34283,87186cae0ffffff,,
34284,871f9151cffffff,,
34285,871845c5cffffff,,
34286,871fb3621ffffff,,
34287,87186a30cffffff,,
34288,87186076bffffff,,
34289,87184d029ffffff,,
34290,871fa248affffff,,
34291,8739650f0ffffff,,
34292,873962b45ffffff,,
34293,87396c6e6ffffff,,
34294,87186cb83ffffff,,
34295,871fb36c4ffffff,,
34296,87396c789ffffff,,
34297,873945905ffffff,,
34298,87186cc26ffffff,,
34299,871863085ffffff,,
34300,871f91662ffffff,,
34301,871845da2ffffff,,
34302,871f96484ffffff,,
34303,8718654eaffffff,,
34304,871f80385ffffff,,
34305,8739602ceffffff,,
34306,871fb0daaffffff,,
34307,87396c82cffffff,,
34308,871f82d42ffffff,,
34309,871871a48ffffff,,
34310,87186ccc9ffffff,,
34311,871863128ffffff,,
34312,871f91705ffffff,,
34313,871fb380affffff,,
34314,871871aebffffff,,
34315,873962d2effffff,,
34316,87186cd6cffffff,,
34317,871f917a8ffffff,,
34318,871fb38adffffff,,
34319,871f85104ffffff,,
34320,8718606c8ffffff,,
34321,87186a269ffffff,,
34322,871fb5b29ffffff,,
34323,87396504dffffff,,
34324,87396c972ffffff,,
34325,87186326effffff,,
34326,871f9184bffffff,,
34327,871f9666dffffff,,
34328,871fb3950ffffff,,
34329,87396ca15ffffff,,
34330,871868090ffffff,,
34331,871863311ffffff,,
34332,871f918eeffffff,,
34333,871f96710ffffff,,
34334,871868133ffffff,,
34335,87396022bffffff,,
34336,871f93a24ffffff,,
34337,8718633b4ffffff,,
34338,871f91991ffffff,,
34339,871f967b3ffffff,,
34340,871fb3a96ffffff,,
34341,87396cb5bffffff,,
34342,871f91a34ffffff,,
34343,871f96856ffffff,,
34344,87396305dffffff,,
34345,87186d09bffffff,,
34346,87186831cffffff,,
34347,87396cca1ffffff,,
34348,873963100ffffff,,
34349,87186359dffffff,,
34350,871f9699cffffff,,
34351,871f85061ffffff,,
34352,871860625ffffff,,
34353,871fb5a86ffffff,,
34354,87396cd44ffffff,,
34355,8739631a3ffffff,,
34356,871f91c1dffffff,,
34357,871863640ffffff,,
34358,871fb3d22ffffff,,
34359,871868462ffffff,,
34360,87186d284ffffff,,
34361,871f91cc0ffffff,,
34362,8718636e3ffffff,,
34363,873968068ffffff,,
34364,871f96ae2ffffff,,
34365,871868505ffffff,,
34366,871f91d63ffffff,,
34367,873969d29ffffff,,
34368,8718653a4ffffff,,
34369,873960188ffffff,1.0,0.0
34370,871f93981ffffff,1.0,0.0
34371,871fb0c64ffffff,,
34372,871863786ffffff,,
34373,871f96b85ffffff,,
34374,8718685a8ffffff,,
34375,87396338cffffff,,
34376,871863829ffffff,,
34377,871f96c28ffffff,,
34378,87186864bffffff,,
34379,87186d46dffffff,,
34380,8718638ccffffff,,
34381,873968251ffffff,,
34382,871f96ccbffffff,,
34383,87186a123ffffff,,
34384,871fa22a1ffffff,,
34385,871949c9affffff,,
34386,8718686eeffffff,1.0,0.0
34387,87396d073ffffff,,
34388,871948265ffffff,,
34389,87186d510ffffff,,
34390,871f96d6effffff,,
34391,871fb4051ffffff,,
34392,87396d116ffffff,,
34393,871868791ffffff,,
34394,871948308ffffff,,
34395,873963575ffffff,,
34396,87186d5b3ffffff,,
34397,871863a12ffffff,,
34398,871868834ffffff,,
34399,873969c86ffffff,,
34400,871f8019cffffff,,
34401,871865301ffffff,,
34402,8739600e5ffffff,,
34403,871f938deffffff,,
34404,871fb40f4ffffff,,
34405,8719483abffffff,,
34406,87186d656ffffff,,
34407,871f92092ffffff,,
34408,871863ab5ffffff,,
34409,87396d25cffffff,,
34410,871f92135ffffff,,
34411,871863b58ffffff,,
34412,871846875ffffff,,
34413,87396375effffff,,
34414,87186d79cffffff,,
34415,871fb5940ffffff,,
34416,871846918ffffff,,
34417,871fb42ddffffff,,
34418,871868a1dffffff,,
34419,87396d3a2ffffff,,
34420,873963801ffffff,,
34421,871863c9effffff,,
34422,871868ac0ffffff,,
34423,871fb4380ffffff,,
34424,87396d445ffffff,,
34425,8739638a4ffffff,,
34426,87186d8e2ffffff,,
34427,871f9231effffff,,
34428,871863d41ffffff,,
34429,871868b63ffffff,,
34430,871fb4423ffffff,,
34431,87186525effffff,,
34432,873960042ffffff,,
34433,871fb0b1effffff,,
34434,87396d4e8ffffff,,
34435,87186d985ffffff,,
34436,871fb44c6ffffff,,
34437,871868c06ffffff,,
34438,87396d58bffffff,,
34439,87186da28ffffff,,
34440,871f92464ffffff,,
34441,87396880cffffff,,
34442,871846ba4ffffff,,
34443,871868ca9ffffff,,
34444,871fb4569ffffff,,
34445,87396d62effffff,,
34446,873963a8dffffff,,
34447,87396e962ffffff,,
34448,871fa215bffffff,,
34449,871949b54ffffff,,
34450,871fb589dffffff,,
34451,87186dacbffffff,,
34452,87194d642ffffff,,
34453,871fb460cffffff,,
34454,871868d4cffffff,,
34455,87396d6d1ffffff,,
34456,873963b30ffffff,,
34457,87186db6effffff,1.0,0.0
34458,871f925aaffffff,,
34459,873968952ffffff,,
34460,87194d6e5ffffff,,
34461,87396d774ffffff,,
34462,87186dc11ffffff,,
34463,873969b40ffffff,,
34464,871f80056ffffff,,
34465,87186ed5cffffff,,
34466,871f93798ffffff,,
34467,871f9264dffffff,,
34468,871fb4752ffffff,1.0,0.0
34469,873963c76ffffff,,
34470,871948a09ffffff,,
34471,87186dcb4ffffff,,
34472,871f926f0ffffff,,
34473,873968a98ffffff,,
34474,873963d19ffffff,,
34475,871948aacffffff,,
34476,871f92793ffffff,,
34477,87396d95dffffff,1.0,0.0
34478,871fb4898ffffff,,
34479,871860399ffffff,,
34480,871949ab1ffffff,,
34481,873964d1effffff,,
34482,871f92836ffffff,,
34483,87396da00ffffff,,
